age,job,marital,education,balance,housing,loan,duration,campaign,pdays,previous,deposit
26,self-employed,married,secondary,492,yes,yes,439,4,-1,0,no
29,management,single,tertiary,91,no,no,99,1,274,4,no
26,management,married,tertiary,775,no,no,35,3,-1,0,no
26,blue-collar,single,secondary,2669,yes,no,242,1,-1,0,no
23,management,single,tertiary,2605,yes,no,278,6,-1,0,no
51,management,single,unknown,1277,no,no,143,5,294,1,no
51,blue-collar,married,secondary,568,yes,no,37,1,-1,0,no
43,technician,married,secondary,2344,yes,no,111,2,-1,0,no
81,retired,divorced,primary,4321,no,no,163,3,-1,0,no
42,management,divorced,tertiary,1064,no,no,101,2,-1,0,no
41,services,married,secondary,241,yes,yes,144,1,-1,0,no
35,technician,single,secondary,183,no,no,516,2,130,2,no
32,management,married,tertiary,9214,no,yes,71,1,-1,0,no
51,services,single,secondary,513,yes,no,331,2,-1,0,no
33,technician,married,secondary,14850,yes,no,122,5,-1,0,no
38,self-employed,married,secondary,279,yes,no,110,5,-1,0,no
48,retired,married,tertiary,4,no,yes,70,5,-1,0,no
50,technician,divorced,secondary,-298,yes,no,68,8,-1,0,no
39,blue-collar,single,secondary,522,yes,no,225,7,350,2,no
30,services,single,secondary,0,yes,no,161,2,-1,0,no
39,technician,married,secondary,8,no,yes,333,2,96,2,no
35,technician,married,tertiary,432,no,no,104,8,-1,0,no
41,technician,married,secondary,-378,yes,no,361,1,253,2,no
41,admin.,married,secondary,338,yes,no,121,1,-1,0,no
35,blue-collar,married,primary,2878,yes,no,140,2,-1,0,no
43,management,married,primary,62,yes,no,133,1,300,3,no
27,services,married,secondary,1303,yes,yes,364,1,-1,0,no
32,technician,married,secondary,255,no,yes,63,5,-1,0,no
39,technician,divorced,secondary,0,yes,yes,85,1,-1,0,no
37,management,married,tertiary,1125,yes,no,301,1,-1,0,no
40,entrepreneur,married,secondary,1238,yes,no,50,2,-1,0,no
33,blue-collar,married,secondary,370,yes,no,249,1,-1,0,no
29,management,married,tertiary,2417,yes,no,126,2,-1,0,no
50,housemaid,married,primary,4,no,no,51,1,-1,0,no
39,admin.,married,primary,444,yes,no,374,2,-1,0,no
32,technician,single,secondary,28,yes,no,368,1,-1,0,no
49,management,married,tertiary,2139,no,no,278,1,-1,0,no
37,blue-collar,married,secondary,194,yes,no,566,7,-1,0,no
57,blue-collar,married,primary,195,no,yes,185,4,-1,0,no
44,management,married,secondary,0,no,no,167,2,-1,0,no
36,self-employed,married,secondary,189,yes,no,632,1,-1,0,no
55,management,single,secondary,220,yes,no,328,2,-1,0,no
40,admin.,married,primary,189,yes,no,160,2,-1,0,no
40,blue-collar,married,secondary,746,yes,yes,241,1,262,3,no
44,management,married,secondary,13054,yes,no,471,2,174,12,no
41,services,married,primary,0,yes,no,18,11,-1,0,no
65,retired,married,secondary,23421,no,no,432,1,-1,0,no
31,blue-collar,married,secondary,41,yes,no,265,1,-1,0,no
48,blue-collar,married,secondary,7408,no,yes,101,2,-1,0,no
55,retired,married,tertiary,101,yes,no,111,1,-1,0,no
34,admin.,married,secondary,384,yes,no,551,2,-1,0,no
36,admin.,single,secondary,2556,yes,no,342,1,-1,0,no
33,management,married,tertiary,808,yes,no,12,16,-1,0,no
46,management,married,tertiary,0,no,no,401,1,-1,0,no
52,management,married,tertiary,1158,no,no,57,4,-1,0,no
33,management,married,tertiary,334,no,no,87,1,-1,0,no
29,blue-collar,married,secondary,296,yes,no,153,1,-1,0,no
36,technician,married,primary,1653,yes,yes,336,10,-1,0,no
37,admin.,married,secondary,1283,yes,no,209,1,-1,0,no
53,blue-collar,married,primary,2295,no,no,65,10,-1,0,no
28,unemployed,married,secondary,-42,yes,yes,143,4,-1,0,no
19,student,single,secondary,55,no,no,89,2,193,1,no
41,housemaid,married,primary,365,no,no,203,5,-1,0,no
33,services,single,secondary,772,yes,no,323,2,259,3,no
28,management,single,tertiary,334,yes,no,438,4,-1,0,no
40,admin.,married,secondary,1060,yes,no,14,3,-1,0,no
78,retired,married,unknown,38,no,no,156,1,1,3,no
29,services,single,secondary,146,yes,no,104,2,-1,0,no
36,unemployed,married,secondary,439,yes,no,18,6,-1,0,no
59,entrepreneur,married,primary,124,yes,no,531,3,134,7,no
34,services,married,secondary,190,yes,no,121,3,-1,0,no
82,retired,married,unknown,211,no,no,195,3,-1,0,no
36,management,married,tertiary,871,no,no,170,1,-1,0,no
48,management,married,primary,1513,no,no,166,2,-1,0,no
36,blue-collar,married,primary,871,yes,yes,2,1,-1,0,no
25,technician,single,secondary,1298,no,no,206,7,94,2,no
40,technician,single,secondary,360,yes,no,73,1,-1,0,no
33,services,married,tertiary,597,no,no,134,1,-1,0,no
30,blue-collar,divorced,secondary,457,yes,no,115,20,-1,0,no
27,services,single,secondary,2457,yes,no,123,4,-1,0,no
34,technician,married,tertiary,2069,no,no,328,2,-1,0,no
28,services,single,secondary,47,no,no,405,2,-1,0,no
40,blue-collar,married,primary,13,yes,no,178,1,-1,0,no
47,retired,married,secondary,-71,yes,no,293,5,-1,0,no
59,unknown,divorced,unknown,27,no,no,347,3,-1,0,no
30,services,single,secondary,-114,yes,no,396,2,-1,0,no
39,unemployed,single,secondary,2645,yes,no,339,3,-1,0,no
44,blue-collar,married,secondary,1025,yes,no,200,1,-1,0,no
46,management,single,tertiary,2044,no,no,25,1,-1,0,no
32,housemaid,married,tertiary,10,yes,no,658,2,-1,0,no
35,admin.,divorced,secondary,0,no,yes,245,2,-1,0,no
35,management,single,tertiary,644,yes,no,120,2,-1,0,no
38,management,married,tertiary,4293,yes,no,92,2,250,2,no
27,housemaid,married,primary,-238,no,no,132,4,-1,0,no
32,housemaid,divorced,secondary,-613,yes,no,266,2,-1,0,no
37,admin.,divorced,secondary,1573,yes,no,639,3,326,10,no
59,entrepreneur,married,tertiary,1728,no,no,575,2,-1,0,no
32,technician,married,tertiary,15,no,no,226,1,346,1,no
31,technician,married,secondary,-160,yes,no,126,6,-1,0,no
55,technician,married,secondary,312,no,no,13,8,9,3,no
26,technician,single,secondary,33,no,no,91,7,-1,0,no
30,blue-collar,single,secondary,80,yes,yes,145,1,337,4,no
34,admin.,married,secondary,445,no,no,256,2,-1,0,no
83,retired,divorced,primary,4565,no,no,175,2,-1,0,no
46,self-employed,married,primary,3262,no,no,77,8,-1,0,no
48,blue-collar,married,primary,559,yes,no,1231,2,-1,0,no
47,blue-collar,married,secondary,4840,no,no,53,1,-1,0,no
31,technician,married,secondary,-302,no,no,195,2,-1,0,no
32,entrepreneur,married,unknown,73,yes,no,158,1,135,1,no
32,technician,married,secondary,4790,yes,no,314,2,-1,0,no
39,admin.,single,secondary,1078,no,no,199,3,-1,0,no
54,management,married,tertiary,284,yes,yes,65,5,-1,0,no
55,retired,married,secondary,493,yes,no,647,7,-1,0,no
28,technician,single,secondary,100,yes,no,70,5,-1,0,no
48,housemaid,single,secondary,1042,no,no,129,2,-1,0,no
44,management,married,tertiary,3665,no,no,325,1,-1,0,no
47,technician,married,secondary,-9,no,no,457,2,-1,0,no
43,blue-collar,married,secondary,576,yes,yes,148,1,-1,0,no
53,housemaid,married,primary,945,no,no,82,2,-1,0,no
42,blue-collar,married,secondary,108,yes,no,51,21,-1,0,no
39,management,single,tertiary,93,yes,yes,196,2,331,3,no
37,blue-collar,married,secondary,-97,yes,no,135,2,-1,0,no
58,management,married,tertiary,3768,yes,no,316,1,-1,0,no
31,services,single,secondary,8,no,no,340,3,-1,0,no
40,technician,married,secondary,66,yes,no,29,8,-1,0,no
38,services,married,secondary,0,no,yes,1473,6,-1,0,no
46,admin.,divorced,secondary,-637,yes,no,153,1,-1,0,no
31,technician,married,secondary,0,yes,yes,71,1,223,9,no
32,management,married,tertiary,26,no,no,222,6,-1,0,no
46,entrepreneur,married,tertiary,4726,yes,no,405,1,-1,0,no
25,blue-collar,married,secondary,1782,yes,no,549,1,-1,0,no
28,blue-collar,single,secondary,3430,yes,no,72,6,-1,0,no
40,blue-collar,married,primary,332,yes,no,339,2,369,3,no
31,admin.,single,secondary,554,yes,no,94,1,-1,0,no
39,management,married,secondary,0,yes,no,21,21,-1,0,no
36,admin.,married,secondary,542,yes,no,604,6,-1,0,no
37,services,married,secondary,393,yes,yes,95,1,357,1,no
48,blue-collar,married,primary,134,yes,no,315,2,-1,0,no
34,technician,married,tertiary,178,yes,no,85,1,-1,0,no
24,student,single,primary,0,no,no,25,26,-1,0,no
33,management,single,tertiary,23,no,no,216,3,-1,0,no
54,technician,married,secondary,0,no,no,986,1,94,8,no
56,admin.,married,primary,202,yes,no,178,2,-1,0,no
41,management,divorced,tertiary,647,yes,no,270,1,-1,0,no
46,blue-collar,married,primary,143,yes,no,279,1,-1,0,no
27,services,single,secondary,1928,no,yes,513,5,-1,0,no
32,admin.,single,secondary,1630,yes,no,122,1,-1,0,no
40,retired,married,secondary,102,no,no,168,1,-1,0,no
38,blue-collar,divorced,primary,0,no,no,49,2,-1,0,no
36,blue-collar,married,secondary,1790,yes,no,386,2,-1,0,no
33,management,single,tertiary,0,no,no,277,1,-1,0,no
31,management,single,tertiary,1675,no,no,114,2,363,1,no
34,blue-collar,married,secondary,-745,yes,yes,131,2,-1,0,no
34,self-employed,married,secondary,-56,yes,no,248,3,-1,0,no
45,admin.,married,secondary,0,no,no,113,2,-1,0,no
52,blue-collar,married,primary,2396,yes,no,48,7,-1,0,no
37,services,single,tertiary,223,yes,no,25,1,-1,0,no
30,blue-collar,married,primary,5956,yes,yes,405,1,139,1,no
35,technician,single,tertiary,122,no,no,49,5,328,5,no
31,technician,single,secondary,4888,yes,no,475,4,166,2,no
47,housemaid,married,primary,183,no,no,144,1,-1,0,no
32,entrepreneur,married,tertiary,0,yes,yes,95,1,-1,0,no
32,technician,divorced,secondary,-262,yes,no,85,24,-1,0,no
39,blue-collar,single,secondary,169,yes,no,38,1,-1,0,no
31,blue-collar,married,secondary,3364,yes,no,290,1,-1,0,no
31,technician,married,tertiary,15,no,no,389,1,-1,0,no
44,management,married,tertiary,126,yes,no,92,1,-1,0,no
40,entrepreneur,married,tertiary,1953,yes,no,112,5,-1,0,no
77,retired,married,primary,1385,no,no,160,4,-1,0,no
34,blue-collar,married,secondary,261,yes,no,88,5,251,3,no
48,technician,married,secondary,178,yes,no,320,4,-1,0,no
31,technician,single,secondary,1819,yes,no,226,2,-1,0,no
31,management,single,tertiary,0,no,no,155,4,-1,0,no
32,blue-collar,single,secondary,6337,yes,no,126,2,-1,0,no
42,admin.,married,secondary,214,yes,no,21,24,-1,0,no
35,management,single,tertiary,0,no,no,81,6,-1,0,no
57,entrepreneur,married,primary,1153,yes,yes,238,6,-1,0,no
56,retired,married,secondary,415,no,no,158,2,-1,0,no
34,management,married,tertiary,101,no,no,472,2,-1,0,no
52,technician,married,secondary,1490,no,yes,420,4,-1,0,no
31,admin.,single,secondary,779,yes,yes,219,2,-1,0,no
42,technician,single,secondary,2036,yes,no,259,2,-1,0,no
46,blue-collar,married,primary,333,yes,no,284,4,-1,0,no
32,technician,married,secondary,963,no,no,15,13,-1,0,no
47,blue-collar,married,secondary,4709,no,no,78,4,-1,0,no
46,blue-collar,divorced,secondary,1074,yes,no,277,2,-1,0,no
41,admin.,single,secondary,90,yes,no,77,2,347,4,no
42,admin.,single,secondary,243,yes,no,46,5,-1,0,no
31,self-employed,married,tertiary,414,no,no,169,5,-1,0,no
47,admin.,single,tertiary,0,no,no,137,1,-1,0,no
60,retired,married,tertiary,2196,no,no,318,3,-1,0,no
35,entrepreneur,single,tertiary,1416,yes,no,100,1,169,12,no
46,services,divorced,secondary,281,yes,yes,267,1,-1,0,no
40,services,married,secondary,518,no,no,84,1,-1,0,no
48,unknown,married,unknown,3,no,no,104,2,-1,0,no
52,blue-collar,married,primary,36,no,no,109,2,-1,0,no
50,blue-collar,married,primary,9301,yes,no,136,4,-1,0,no
34,technician,married,secondary,883,no,no,166,2,173,3,no
34,admin.,married,tertiary,21,no,yes,269,1,92,2,no
44,management,married,tertiary,3091,yes,no,331,4,-1,0,no
44,blue-collar,married,primary,2791,no,no,335,1,-1,0,no
28,services,single,secondary,217,yes,no,379,3,-1,0,no
28,self-employed,single,tertiary,1579,no,no,122,3,-1,0,no
29,management,married,secondary,0,yes,no,85,4,-1,0,no
29,student,single,secondary,314,no,no,485,3,105,1,no
55,management,married,tertiary,655,no,no,167,6,-1,0,no
31,admin.,married,secondary,212,yes,no,191,3,-1,0,no
31,admin.,single,secondary,523,no,yes,323,1,109,5,no
32,management,single,tertiary,111,yes,no,162,2,-1,0,no
31,technician,single,tertiary,1166,yes,no,207,1,-1,0,no
47,housemaid,married,secondary,582,no,no,73,1,-1,0,no
34,technician,single,secondary,513,yes,no,165,3,169,5,no
53,management,married,tertiary,75,no,no,216,2,-1,0,no
29,admin.,single,secondary,1992,no,no,119,2,-1,0,no
50,management,married,secondary,2910,no,no,433,1,113,1,no
49,services,married,secondary,66,yes,yes,59,4,-1,0,no
32,technician,married,secondary,599,no,no,79,1,-1,0,no
42,technician,married,secondary,89,yes,no,159,1,-1,0,no
37,admin.,single,secondary,796,yes,no,143,3,-1,0,no
36,technician,married,tertiary,571,yes,yes,46,3,-1,0,no
33,blue-collar,married,secondary,215,no,no,166,1,-1,0,no
36,blue-collar,married,secondary,1088,yes,no,77,2,345,2,no
30,services,married,secondary,271,yes,no,365,1,-1,0,no
57,self-employed,married,secondary,11494,no,no,198,1,-1,0,no
37,admin.,married,tertiary,2741,no,no,204,4,-1,0,no
25,services,divorced,secondary,1694,no,no,159,2,-1,0,no
70,retired,divorced,primary,383,no,no,50,2,-1,0,no
41,management,married,tertiary,298,no,no,63,3,272,1,no
26,management,single,tertiary,155,yes,no,74,4,43,5,no
53,entrepreneur,married,primary,694,yes,no,157,1,-1,0,no
55,management,married,unknown,179,no,no,97,1,-1,0,no
23,technician,single,secondary,356,yes,no,224,2,356,2,no
45,management,married,tertiary,0,yes,no,469,2,342,1,no
34,self-employed,married,secondary,179,yes,yes,137,4,-1,0,no
35,management,married,tertiary,244,yes,no,138,1,-1,0,no
30,management,divorced,tertiary,46,no,no,382,3,-1,0,no
36,admin.,divorced,secondary,246,yes,no,206,2,-1,0,no
48,self-employed,married,tertiary,7,yes,no,286,1,-1,0,no
67,retired,divorced,primary,1746,no,no,134,1,-1,0,no
35,technician,single,tertiary,992,yes,no,79,1,114,3,no
38,housemaid,divorced,tertiary,4312,no,no,67,4,175,6,no
44,blue-collar,married,primary,103,yes,no,79,1,329,2,no
54,blue-collar,married,secondary,506,yes,no,172,2,104,2,no
42,management,divorced,tertiary,461,yes,no,72,1,-1,0,no
36,technician,single,tertiary,268,no,no,54,12,-1,0,no
26,technician,single,secondary,-454,no,yes,652,2,-1,0,no
35,management,married,tertiary,365,no,no,168,2,-1,0,no
33,technician,divorced,secondary,2,yes,no,600,2,330,17,no
58,services,married,secondary,1667,yes,yes,85,1,-1,0,no
21,blue-collar,single,secondary,2265,no,no,156,4,99,2,no
34,blue-collar,married,secondary,4622,yes,yes,217,1,-1,0,no
38,blue-collar,single,secondary,0,no,no,255,2,105,1,no
41,technician,married,secondary,188,no,yes,15,25,-1,0,no
36,management,single,secondary,0,no,no,333,5,-1,0,no
38,self-employed,single,secondary,592,no,no,275,1,-1,0,no
25,technician,married,secondary,-276,yes,no,105,1,-1,0,no
34,technician,married,secondary,1254,no,no,77,3,-1,0,no
34,technician,married,secondary,652,yes,yes,50,4,-1,0,no
45,blue-collar,married,secondary,192,yes,no,154,5,176,1,no
30,technician,single,secondary,148,yes,yes,115,5,-1,0,no
42,technician,married,secondary,1812,yes,no,84,2,-1,0,no
50,unemployed,married,secondary,3478,yes,no,342,3,-1,0,no
33,technician,married,secondary,264,no,no,180,4,-1,0,no
35,management,married,tertiary,71,yes,no,510,2,-1,0,no
59,blue-collar,married,secondary,1376,no,yes,61,4,-1,0,no
38,blue-collar,married,primary,668,no,no,238,1,-1,0,no
33,services,married,secondary,703,no,no,160,2,-1,0,no
45,technician,divorced,unknown,-25,no,yes,158,3,-1,0,no
37,unemployed,single,secondary,48,no,no,40,10,-1,0,no
35,technician,single,tertiary,2453,yes,no,119,2,-1,0,no
41,blue-collar,single,primary,0,yes,no,522,5,-1,0,no
33,management,married,tertiary,133,yes,no,308,4,-1,0,no
30,management,single,tertiary,277,yes,no,166,1,42,1,no
49,housemaid,married,primary,78,no,no,139,1,-1,0,no
39,management,married,secondary,517,yes,no,387,3,196,2,no
44,entrepreneur,divorced,secondary,1,no,no,388,4,-1,0,no
38,blue-collar,married,primary,7944,no,no,116,3,-1,0,no
27,admin.,single,secondary,3,yes,no,346,2,-1,0,no
45,management,married,tertiary,623,no,no,405,3,-1,0,no
40,management,divorced,tertiary,290,yes,no,184,1,-1,0,no
53,services,married,primary,8918,yes,no,173,2,-1,0,no
32,management,single,tertiary,41,yes,no,449,1,338,1,no
34,blue-collar,married,secondary,199,yes,no,627,3,-1,0,no
29,blue-collar,married,secondary,100,yes,yes,152,4,344,2,no
34,services,single,secondary,313,yes,no,634,3,-1,0,no
40,admin.,married,secondary,419,yes,yes,92,1,369,1,no
44,technician,married,secondary,0,yes,no,243,3,-1,0,no
36,management,single,tertiary,0,no,yes,300,1,96,4,no
39,technician,married,tertiary,437,no,no,186,2,-1,0,no
58,blue-collar,married,primary,1357,yes,no,150,2,-1,0,no
37,technician,married,secondary,1610,no,no,140,2,-1,0,no
31,management,married,tertiary,0,yes,no,108,2,167,1,no
46,blue-collar,divorced,secondary,709,yes,no,100,4,-1,0,no
26,student,single,tertiary,10086,no,no,475,3,78,2,no
37,services,married,secondary,0,yes,no,330,4,-1,0,no
39,services,married,secondary,-311,yes,no,55,2,345,2,no
36,management,married,tertiary,9324,yes,no,138,8,-1,0,no
29,management,married,tertiary,7832,yes,no,304,2,-1,0,no
47,technician,divorced,secondary,191,no,no,228,5,-1,0,no
47,management,married,tertiary,6637,yes,no,174,2,-1,0,no
44,services,single,secondary,0,yes,no,198,1,-1,0,no
24,admin.,single,secondary,172,no,no,114,1,-1,0,no
30,blue-collar,married,secondary,1131,yes,yes,189,1,144,5,no
55,management,single,tertiary,797,no,no,24,2,-1,0,no
41,admin.,married,secondary,120,no,yes,489,1,-1,0,no
57,admin.,married,primary,215,yes,yes,210,2,-1,0,no
34,blue-collar,married,primary,425,yes,no,1389,7,-1,0,no
31,admin.,single,secondary,476,no,no,284,2,-1,0,no
56,entrepreneur,divorced,primary,29,no,no,52,2,227,1,no
53,management,married,unknown,527,yes,no,71,3,-1,0,no
33,management,single,tertiary,0,no,no,191,4,-1,0,no
67,admin.,married,primary,1093,no,no,64,3,-1,0,no
53,housemaid,married,primary,70,no,no,77,8,-1,0,no
41,housemaid,married,primary,39,no,no,299,4,-1,0,no
46,housemaid,married,primary,296,yes,no,205,4,-1,0,no
58,admin.,married,secondary,1464,yes,yes,53,29,-1,0,no
39,blue-collar,married,primary,2226,yes,no,158,1,-1,0,no
30,technician,single,secondary,1286,no,no,44,12,-1,0,no
37,blue-collar,married,primary,-738,yes,no,303,1,-1,0,no
45,management,married,tertiary,3643,no,no,162,1,-1,0,no
50,housemaid,married,tertiary,5260,yes,no,51,2,-1,0,no
30,technician,single,secondary,3096,yes,no,272,4,-1,0,no
29,blue-collar,married,secondary,-312,yes,yes,130,2,-1,0,no
32,self-employed,married,primary,286,yes,no,175,1,-1,0,no
37,management,married,tertiary,89,yes,no,162,10,-1,0,no
26,services,single,secondary,-72,yes,no,82,9,-1,0,no
51,management,single,tertiary,4305,yes,no,126,1,-1,0,no
38,admin.,married,primary,1487,no,no,332,2,-1,0,no
72,retired,divorced,primary,0,no,no,359,1,-1,0,no
42,technician,divorced,secondary,-78,yes,yes,10,23,-1,0,no
57,blue-collar,single,primary,3495,no,yes,362,3,-1,0,no
22,student,single,unknown,3317,no,no,148,1,-1,0,no
46,management,married,tertiary,1906,no,no,44,6,-1,0,no
32,unemployed,married,secondary,2996,yes,no,68,1,-1,0,no
42,technician,married,tertiary,446,no,no,286,3,-1,0,no
37,blue-collar,married,secondary,1590,no,no,305,2,-1,0,no
27,self-employed,single,tertiary,5214,yes,no,94,1,-1,0,no
30,management,married,tertiary,134,yes,no,70,1,-1,0,no
34,management,married,tertiary,8,no,no,169,4,-1,0,no
56,management,married,tertiary,3120,yes,no,666,2,-1,0,no
54,services,married,secondary,171,no,yes,673,8,-1,0,no
57,management,married,secondary,39,yes,no,114,2,-1,0,no
56,management,married,tertiary,171,no,yes,610,2,-1,0,no
41,services,married,secondary,-140,no,yes,190,1,-1,0,no
32,management,single,tertiary,728,yes,no,125,1,-1,0,no
34,services,married,secondary,1637,yes,no,107,4,-1,0,no
30,services,single,secondary,-143,yes,no,85,1,-1,0,no
42,technician,divorced,tertiary,802,no,no,119,2,-1,0,no
